Data;Fechamento
1997-12-22;1.1151
1997-12-23;1.1150
1997-12-26;1.1151
1997-12-29;1.1157
1997-12-30;1.1164
1998-01-02;1.1165
1998-01-05;1.1165
1998-01-06;1.1169
1998-01-07;1.1175
1998-01-08;1.1180
1998-01-09;1.1184
1998-01-12;1.1192
1998-01-13;1.1187
1998-01-14;1.1190
1998-01-15;1.1206
1998-01-16;1.1205
1998-01-19;1.1201
1998-01-20;1.1205
1998-01-21;1.1207
1998-01-22;1.1206
1998-01-23;1.1215
1998-01-26;1.1216
1998-01-27;1.1224
1998-01-28;1.1227
1998-01-29;1.1230
1998-01-30;1.1237
1998-02-02;1.1236
1998-02-03;1.1244
1998-02-04;1.1245
1998-02-05;1.1245
1998-02-06;1.1254
1998-02-09;1.1255
1998-02-10;1.1264
1998-02-11;1.1265
1998-02-12;1.1268
1998-02-13;1.1276
1998-02-16;1.1274
1998-02-17;1.1284
1998-02-18;1.1286
1998-02-19;1.1292
1998-02-20;1.1295
1998-02-25;1.1297
1998-02-26;1.1298
1998-02-27;1.1304
1998-03-02;1.1305
1998-03-03;1.1306
1998-03-04;1.1314
1998-03-05;1.1314
1998-03-06;1.1315
1998-03-09;1.1323
1998-03-10;1.1324
1998-03-11;1.1325
1998-03-12;1.1328
1998-03-13;1.1334
1998-03-16;1.1335
1998-03-17;1.1335
1998-03-18;1.1344
1998-03-19;1.1344
1998-03-20;1.1346
1998-03-23;1.1349
1998-03-24;1.1352
1998-03-25;1.1358
1998-03-26;1.1360
1998-03-27;1.1364
1998-03-30;1.1365
1998-03-31;1.1374
1998-04-01;1.1375
1998-04-02;1.1375
1998-04-03;1.1384
1998-04-06;1.1388
1998-04-07;1.1388
1998-04-08;1.1394
1998-04-13;1.1396
1998-04-14;1.1404
1998-04-15;1.1407
1998-04-16;1.1409
1998-04-17;1.1414
1998-04-20;1.1418
1998-04-22;1.1425
1998-04-23;1.1428
1998-04-24;1.1435
1998-04-27;1.1441
1998-04-28;1.1449
1998-04-29;1.1453
1998-04-30;1.1443
1998-05-04;1.1442
1998-05-05;1.1449
1998-05-06;1.1452
1998-05-07;1.1451
1998-05-08;1.1455
1998-05-11;1.1459
1998-05-12;1.1463
1998-05-13;1.1474
1998-05-14;1.1473
1998-05-15;1.1472
1998-05-18;1.1475
1998-05-19;1.1488
1998-05-20;1.1489
1998-05-21;1.1497
1998-05-22;1.1515
1998-05-25;1.1516
1998-05-26;1.1531
1998-05-27;1.1520
1998-05-28;1.1500
1998-05-29;1.1505
1998-06-01;1.1520
1998-06-02;1.1517
1998-06-03;1.1518
1998-06-04;1.1517
1998-06-05;1.1524
1998-06-08;1.1529
1998-06-09;1.1536
1998-06-10;1.1546
1998-06-12;1.1553
1998-06-15;1.1551
1998-06-16;1.1549
1998-06-17;1.1553
1998-06-18;1.1557
1998-06-19;1.1562
1998-06-22;1.1554
1998-06-23;1.1555
1998-06-24;1.1559
1998-06-25;1.1561
1998-06-26;1.1564
1998-06-29;1.1566
1998-06-30;1.1569
1998-07-01;1.1572
1998-07-02;1.1572
1998-07-03;1.1575
1998-07-06;1.1583
1998-07-07;1.1588
1998-07-08;1.1597
1998-07-10;1.1612
1998-07-13;1.1618
1998-07-14;1.1634
1998-07-15;1.1615
1998-07-16;1.1621
1998-07-17;1.1617
1998-07-20;1.1607
1998-07-21;1.1610
1998-07-22;1.1620
1998-07-23;1.1647
1998-07-24;1.1655
1998-07-27;1.1661
1998-07-28;1.1635
1998-07-29;1.1632
1998-07-30;1.1624
1998-07-31;1.1634
1998-08-03;1.1643
1998-08-04;1.1659
1998-08-05;1.1671
1998-08-06;1.1681
1998-08-07;1.1683
1998-08-10;1.1692
1998-08-11;1.1689
1998-08-12;1.1700
1998-08-13;1.1716
1998-08-14;1.1716
1998-08-17;1.1730
1998-08-18;1.1739
1998-08-19;1.1742
1998-08-20;1.1738
1998-08-21;1.1753
1998-08-24;1.1750
1998-08-25;1.1747
1998-08-26;1.1728
1998-08-27;1.1753
1998-08-28;1.1763
1998-08-31;1.1769
1998-09-01;1.1772
1998-09-02;1.1774
1998-09-03;1.1780
1998-09-04;1.1784
1998-09-08;1.1769
1998-09-09;1.1792
1998-09-10;1.1794
1998-09-11;1.1793
1998-09-14;1.1803
1998-09-15;1.1798
1998-09-16;1.1796
1998-09-17;1.1801
1998-09-18;1.1808
1998-09-21;1.1816
1998-09-22;1.1830
1998-09-23;1.1839
1998-09-24;1.1835
1998-09-25;1.1848
1998-09-28;1.1849
1998-09-29;1.1850
1998-09-30;1.1857
1998-10-01;1.1807
1998-10-02;1.1836
1998-10-05;1.1850
1998-10-06;1.1849
1998-10-07;1.1831
1998-10-08;1.1846
1998-10-09;1.1867
1998-10-13;1.1877
1998-10-14;1.1888
1998-10-15;1.1886
1998-10-16;1.1888
1998-10-19;1.1899
1998-10-20;1.1896
1998-10-21;1.1899
1998-10-22;1.1905
1998-10-23;1.1911
1998-10-26;1.1913
1998-10-27;1.1921
1998-10-28;1.1924
1998-10-29;1.1922
1998-10-30;1.1932
1998-11-03;1.1929
1998-11-04;1.1917
1998-11-05;1.1905
1998-11-06;1.1884
1998-11-09;1.1899
1998-11-10;1.1911
1998-11-11;1.1908
1998-11-12;1.1913
1998-11-13;1.1915
1998-11-16;1.1909
1998-11-17;1.1909
1998-11-18;1.1912
1998-11-19;1.1932
1998-11-20;1.1950
1998-11-23;1.1973
1998-11-24;1.1978
1998-11-25;1.1981
1998-11-26;1.1992
1998-11-27;1.2003
1998-11-30;1.2011
1998-12-01;1.2016
1998-12-02;1.2013
1998-12-03;1.2023
1998-12-04;1.2026
1998-12-07;1.2029
1998-12-08;1.2035
1998-12-09;1.2037
1998-12-10;1.2035
1998-12-11;1.2040
1998-12-14;1.2049
1998-12-15;1.2052
1998-12-16;1.2056
1998-12-17;1.2059
1998-12-18;1.2068
1998-12-21;1.2069
1998-12-22;1.2074
1998-12-23;1.2078
1998-12-28;1.2084
1998-12-29;1.2084
1998-12-30;1.2083
1998-12-31;1.2087
1999-01-04;1.2078
1999-01-05;1.2085
1999-01-06;1.2096
1999-01-07;1.2100
1999-01-08;1.2104
1999-01-11;1.2109
1999-01-12;1.2114
1999-01-13;1.3193
1999-01-14;1.3194
1999-01-15;1.4659
1999-01-18;1.5384
1999-01-19;1.5580
1999-01-20;1.5735
1999-01-21;1.6602
1999-01-22;1.7049
1999-01-25;1.7606
1999-01-26;1.8770
1999-01-27;1.8886
1999-01-28;1.9206
1999-01-29;1.9832
1999-02-01;1.9638
1999-02-02;1.7980
1999-02-03;1.7709
1999-02-04;1.8140
1999-02-05;1.8317
1999-02-08;1.8609
1999-02-09;1.9333
1999-02-10;1.8953
1999-02-11;1.8868
1999-02-12;1.8984
1999-02-17;1.9179
1999-02-18;1.9029
1999-02-19;1.9208
1999-02-22;1.9356
1999-02-23;2.0128
1999-02-24;2.0033
1999-02-25;2.0351
1999-02-26;2.0648
1999-03-01;2.0284
1999-03-02;2.1308
1999-03-03;2.1647
1999-03-04;2.1022
1999-03-05;1.9934
1999-03-08;1.9708
1999-03-09;1.9056
1999-03-10;1.8631
1999-03-11;1.8784
1999-03-12;1.9051
1999-03-15;1.8825
1999-03-16;1.8521
1999-03-17;1.8777
1999-03-18;1.8596
1999-03-19;1.8507
1999-03-22;1.8615
1999-03-23;1.8516
1999-03-24;1.8428
1999-03-25;1.8100
1999-03-26;1.7750
1999-03-29;1.7655
1999-03-30;1.7334
1999-03-31;1.7220
1999-04-05;1.7251
1999-04-06;1.7314
1999-04-07;1.7295
1999-04-08;1.7206
1999-04-09;1.7090
1999-04-12;1.7054
1999-04-13;1.6720
1999-04-14;1.6575
1999-04-15;1.6688
1999-04-16;1.6700
1999-04-19;1.6721
1999-04-20;1.7101
1999-04-22;1.7014
1999-04-23;1.6851
1999-04-26;1.6978
1999-04-27;1.7069
1999-04-28;1.6963
1999-04-29;1.6676
1999-04-30;1.6607
1999-05-03;1.6735
1999-05-04;1.6734
1999-05-05;1.6847
1999-05-06;1.6729
1999-05-07;1.6712
1999-05-10;1.6518
1999-05-11;1.6468
1999-05-12;1.6614
1999-05-13;1.6510
1999-05-14;1.6570
1999-05-17;1.6670
1999-05-18;1.6659
1999-05-19;1.6636
1999-05-20;1.6834
1999-05-21;1.6963
1999-05-24;1.6985
1999-05-25;1.7480
1999-05-26;1.7186
1999-05-27;1.7137
1999-05-28;1.7311
1999-05-31;1.7240
1999-06-01;1.7336
1999-06-02;1.7542
1999-06-04;1.7365
1999-06-07;1.7412
1999-06-08;1.7479
1999-06-09;1.7491
1999-06-10;1.7597
1999-06-11;1.7730
1999-06-14;1.7783
1999-06-15;1.7892
1999-06-16;1.7675
1999-06-17;1.7605
1999-06-18;1.7485
1999-06-21;1.7636
1999-06-22;1.7688
1999-06-23;1.7848
1999-06-24;1.8003
1999-06-25;1.7904
1999-06-28;1.7900
1999-06-29;1.7672
1999-06-30;1.7695
1999-07-01;1.7575
1999-07-02;1.7706
1999-07-05;1.7663
1999-07-06;1.7754
1999-07-07;1.7815
1999-07-08;1.7911
1999-07-09;1.8044
1999-07-12;1.8190
1999-07-13;1.8392
1999-07-14;1.8109
1999-07-15;1.8281
1999-07-16;1.8107
1999-07-19;1.7929
1999-07-20;1.7982
1999-07-21;1.8171
1999-07-22;1.8171
1999-07-23;1.8147
1999-07-26;1.8203
1999-07-27;1.8173
1999-07-28;1.7915
1999-07-29;1.7939
1999-07-30;1.7892
1999-08-02;1.8115
1999-08-03;1.8278
1999-08-04;1.8217
1999-08-05;1.8476
1999-08-06;1.8493
1999-08-09;1.8454
1999-08-10;1.8729
1999-08-11;1.8630
1999-08-12;1.8511
1999-08-13;1.8711
1999-08-16;1.8768
1999-08-17;1.8820
1999-08-18;1.8927
1999-08-19;1.9171
1999-08-20;1.9497
1999-08-23;1.8706
1999-08-24;1.9026
1999-08-25;1.9311
1999-08-26;1.9087
1999-08-27;1.9243
1999-08-30;1.9436
1999-08-31;1.9159
1999-09-01;1.9217
1999-09-02;1.9244
1999-09-03;1.9040
1999-09-06;1.9059
1999-09-08;1.8983
1999-09-09;1.8735
1999-09-10;1.8621
1999-09-13;1.8822
1999-09-14;1.8923
1999-09-15;1.8779
1999-09-16;1.8794
1999-09-17;1.8861
1999-09-20;1.8745
1999-09-21;1.8791
1999-09-22;1.8906
1999-09-23;1.8914
1999-09-24;1.9144
1999-09-27;1.9174
1999-09-28;1.9393
1999-09-29;1.9224
1999-09-30;1.9223
1999-10-01;1.9565
1999-10-04;1.9388
1999-10-05;1.9525
1999-10-06;1.9600
1999-10-07;1.9339
1999-10-08;1.9430
1999-10-11;1.9550
1999-10-13;1.9587
1999-10-14;1.9648
1999-10-15;1.9794
1999-10-18;1.9829
1999-10-19;1.9933
1999-10-20;2.0025
1999-10-21;1.9936
1999-10-22;1.9834
1999-10-25;1.9777
1999-10-26;1.9869
1999-10-27;1.9954
1999-10-28;1.9789
1999-10-29;1.9530
1999-11-01;1.9431
1999-11-03;1.9414
1999-11-04;1.9295
1999-11-05;1.9155
1999-11-08;1.9266
1999-11-09;1.9241
1999-11-10;1.9348
1999-11-11;1.9288
1999-11-12;1.9331
1999-11-16;1.9331
1999-11-17;1.9327
1999-11-18;1.9290
1999-11-19;1.9313
1999-11-22;1.9322
1999-11-23;1.9328
1999-11-24;1.9295
1999-11-25;1.9300
1999-11-26;1.9263
1999-11-29;1.9213
1999-11-30;1.9227
1999-12-01;1.9221
1999-12-02;1.8950
1999-12-03;1.8774
1999-12-06;1.8669
1999-12-07;1.8594
1999-12-08;1.8627
1999-12-09;1.8668
1999-12-10;1.8667
1999-12-13;1.8564
1999-12-14;1.8463
1999-12-15;1.8501
1999-12-16;1.8407
1999-12-17;1.8178
1999-12-20;1.8048
1999-12-21;1.8234
1999-12-22;1.8204
1999-12-23;1.8286
1999-12-24;1.8290
1999-12-27;1.8267
1999-12-28;1.8289
1999-12-29;1.8170
1999-12-30;1.7890
1999-12-31;1.7890
2000-01-03;1.8011
2000-01-04;1.8337
2000-01-05;1.8544
2000-01-06;1.8461
2000-01-07;1.8281
2000-01-10;1.8161
2000-01-11;1.8219
2000-01-12;1.8314
2000-01-13;1.8193
2000-01-14;1.7997
2000-01-17;1.7957
2000-01-18;1.7924
2000-01-19;1.7984
2000-01-20;1.7801
2000-01-21;1.7784
2000-01-24;1.7652
2000-01-25;1.7741
2000-01-26;1.7769
2000-01-27;1.7753
2000-01-28;1.7875
2000-01-31;1.8024
2000-02-01;1.7932
2000-02-02;1.7900
2000-02-03;1.7779
2000-02-04;1.7785
2000-02-07;1.7659
2000-02-08;1.7654
2000-02-09;1.7632
2000-02-10;1.7695
2000-02-11;1.7647
2000-02-14;1.7699
2000-02-15;1.7764
2000-02-16;1.7732
2000-02-17;1.7740
2000-02-18;1.7705
2000-02-21;1.7784
2000-02-22;1.7825
2000-02-23;1.7886
2000-02-24;1.7779
2000-02-25;1.7741
2000-02-28;1.7788
2000-02-29;1.7685
2000-03-01;1.7678
2000-03-02;1.7600
2000-03-03;1.7511
2000-03-08;1.7498
2000-03-09;1.7343
2000-03-10;1.7386
2000-03-13;1.7502
2000-03-14;1.7372
2000-03-15;1.7431
2000-03-16;1.7357
2000-03-17;1.7407
2000-03-20;1.7388
2000-03-21;1.7381
2000-03-22;1.7305
2000-03-23;1.7242
2000-03-24;1.7234
2000-03-27;1.7362
2000-03-28;1.7456
2000-03-29;1.7379
2000-03-30;1.7522
2000-03-31;1.7473
2000-04-03;1.7407
2000-04-04;1.7425
2000-04-05;1.7532
2000-04-06;1.7423
2000-04-07;1.7439
2000-04-10;1.7387
2000-04-11;1.7448
2000-04-12;1.7471
2000-04-13;1.7633
2000-04-14;1.7833
2000-04-17;1.7873
2000-04-18;1.7696
2000-04-19;1.7662
2000-04-20;1.7784
2000-04-24;1.7916
2000-04-25;1.7888
2000-04-26;1.7985
2000-04-27;1.8083
2000-04-28;1.8067
2000-05-02;1.8008
2000-05-03;1.8162
2000-05-04;1.8144
2000-05-05;1.8118
2000-05-08;1.8058
2000-05-09;1.8079
2000-05-10;1.8169
2000-05-11;1.8162
2000-05-12;1.8266
2000-05-15;1.8382
2000-05-16;1.8198
2000-05-17;1.8292
2000-05-18;1.8305
2000-05-19;1.8454
2000-05-22;1.8468
2000-05-23;1.8537
2000-05-24;1.8537
2000-05-25;1.8392
2000-05-26;1.8455
2000-05-29;1.8388
2000-05-30;1.8305
2000-05-31;1.8266
2000-06-01;1.8202
2000-06-02;1.8104
2000-06-05;1.7933
2000-06-06;1.7899
2000-06-07;1.8036
2000-06-08;1.7948
2000-06-09;1.7999
2000-06-12;1.8040
2000-06-13;1.8100
2000-06-14;1.8107
2000-06-15;1.8079
2000-06-16;1.8073
2000-06-19;1.8030
2000-06-20;1.7991
2000-06-21;1.8121
2000-06-23;1.8203
2000-06-26;1.8282
2000-06-27;1.8235
2000-06-28;1.8195
2000-06-29;1.8172
2000-06-30;1.8000
2000-07-03;1.8080
2000-07-04;1.8121
2000-07-05;1.8047
2000-07-06;1.7970
2000-07-07;1.7972
2000-07-10;1.8006
2000-07-11;1.7972
2000-07-12;1.8034
2000-07-13;1.8103
2000-07-14;1.8106
2000-07-17;1.7979
2000-07-18;1.7970
2000-07-19;1.8044
2000-07-20;1.8015
2000-07-21;1.7921
2000-07-24;1.7956
2000-07-25;1.7898
2000-07-26;1.7925
2000-07-27;1.7847
2000-07-28;1.7828
2000-07-31;1.7748
2000-08-01;1.7880
2000-08-02;1.7916
2000-08-03;1.8079
2000-08-04;1.7919
2000-08-07;1.7961
2000-08-08;1.7992
2000-08-09;1.7950
2000-08-10;1.7962
2000-08-11;1.7959
2000-08-14;1.8021
2000-08-15;1.8056
2000-08-16;1.8070
2000-08-17;1.8096
2000-08-18;1.8174
2000-08-21;1.8199
2000-08-22;1.8169
2000-08-23;1.8186
2000-08-24;1.8204
2000-08-25;1.8213
2000-08-28;1.8277
2000-08-29;1.8349
2000-08-30;1.8259
2000-08-31;1.8234
2000-09-01;1.8218
2000-09-04;1.8255
2000-09-05;1.8294
2000-09-06;1.8207
2000-09-08;1.8224
2000-09-11;1.8199
2000-09-12;1.8279
2000-09-13;1.8320
2000-09-14;1.8317
2000-09-15;1.8438
2000-09-18;1.8558
2000-09-19;1.8538
2000-09-20;1.8546
2000-09-21;1.8517
2000-09-22;1.8594
2000-09-25;1.8412
2000-09-26;1.8506
2000-09-27;1.8492
2000-09-28;1.8479
2000-09-29;1.8437
2000-10-02;1.8483
2000-10-03;1.8498
2000-10-04;1.8529
2000-10-05;1.8501
2000-10-06;1.8520
2000-10-09;1.8574
2000-10-10;1.8541
2000-10-11;1.8603
2000-10-13;1.8764
2000-10-16;1.8704
2000-10-17;1.8667
2000-10-18;1.8795
2000-10-19;1.8714
2000-10-20;1.8796
2000-10-23;1.8918
2000-10-24;1.8981
2000-10-25;1.9282
2000-10-26;1.9340
2000-10-27;1.9240
2000-10-30;1.9184
2000-10-31;1.9090
2000-11-01;1.9099
2000-11-03;1.9286
2000-11-06;1.9462
2000-11-07;1.9573
2000-11-08;1.9503
2000-11-09;1.9683
2000-11-10;1.9566
2000-11-13;1.9579
2000-11-14;1.9441
2000-11-16;1.9486
2000-11-17;1.9592
2000-11-20;1.9365
2000-11-21;1.9100
2000-11-22;1.9322
2000-11-23;1.9413
2000-11-24;1.9560
2000-11-27;1.9571
2000-11-28;1.9778
2000-11-29;1.9610
2000-11-30;1.9596
2000-12-01;1.9795
2000-12-04;1.9847
2000-12-05;1.9648
2000-12-06;1.9657
2000-12-07;1.9698
2000-12-08;1.9695
2000-12-11;1.9648
2000-12-12;1.9676
2000-12-13;1.9623
2000-12-14;1.9635
2000-12-15;1.9678
2000-12-18;1.9539
2000-12-19;1.9556
2000-12-20;1.9559
2000-12-21;1.9578
2000-12-22;1.9524
2000-12-26;1.9578
2000-12-27;1.9608
2000-12-28;1.9554
2000-12-29;1.9554
2001-01-02;1.9385
2001-01-03;1.9422
2001-01-04;1.9353
2001-01-05;1.9484
2001-01-08;1.9524
2001-01-09;1.9441
2001-01-10;1.9429
2001-01-11;1.9463
2001-01-12;1.9508
2001-01-15;1.9475
2001-01-16;1.9516
2001-01-17;1.9501
2001-01-18;1.9527
2001-01-19;1.9553
2001-01-22;1.9571
2001-01-23;1.9586
2001-01-24;1.9595
2001-01-25;1.9738
2001-01-26;1.9740
2001-01-29;1.9753
2001-01-30;1.9714
2001-01-31;1.9711
2001-02-01;1.9739
2001-02-02;1.9934
2001-02-05;1.9945
2001-02-06;1.9980
2001-02-07;2.0045
2001-02-08;1.9959
2001-02-09;1.9884
2001-02-12;1.9813
2001-02-13;1.9803
2001-02-14;1.9894
2001-02-15;1.9812
2001-02-16;1.9940
2001-02-19;2.0027
2001-02-20;2.0063
2001-02-21;2.0240
2001-02-22;2.0368
2001-02-23;2.0436
2001-02-28;2.0452
2001-03-01;2.0428
2001-03-02;2.0355
2001-03-05;2.0232
2001-03-06;2.0208
2001-03-07;2.0391
2001-03-08;2.0385
2001-03-09;2.0599
2001-03-12;2.0552
2001-03-13;2.0622
2001-03-14;2.0763
2001-03-15;2.0864
2001-03-16;2.1217
2001-03-19;2.1277
2001-03-20;2.0929
2001-03-21;2.1000
2001-03-22;2.1419
2001-03-23;2.1586
2001-03-26;2.1373
2001-03-27;2.1236
2001-03-28;2.1170
2001-03-29;2.1369
2001-03-30;2.1616
2001-04-02;2.1584
2001-04-03;2.1732
2001-04-04;2.1632
2001-04-05;2.1589
2001-04-06;2.1521
2001-04-09;2.1642
2001-04-10;2.1422
2001-04-11;2.1384
2001-04-12;2.1573
2001-04-16;2.1825
2001-04-17;2.1888
2001-04-18;2.1750
2001-04-19;2.1882
2001-04-20;2.2364
2001-04-23;2.2586
2001-04-24;2.2538
2001-04-25;2.3011
2001-04-26;2.2541
2001-04-27;2.2180
2001-04-30;2.1847
2001-05-02;2.2239
2001-05-03;2.2353
2001-05-04;2.2187
2001-05-07;2.1957
2001-05-08;2.2319
2001-05-09;2.2586
2001-05-10;2.2695
2001-05-11;2.2863
2001-05-14;2.3062
2001-05-15;2.3384
2001-05-16;2.3219
2001-05-17;2.3036
2001-05-18;2.2941
2001-05-21;2.3278
2001-05-22;2.3062
2001-05-23;2.3427
2001-05-24;2.3494
2001-05-25;2.3403
2001-05-28;2.3265
2001-05-29;2.3425
2001-05-30;2.3596
2001-05-31;2.3600
2001-06-01;2.3833
2001-06-04;2.3629
2001-06-05;2.3895
2001-06-06;2.3821
2001-06-07;2.3880
2001-06-08;2.3619
2001-06-11;2.3722
2001-06-12;2.3906
2001-06-13;2.4078
2001-06-15;2.4079
2001-06-18;2.4586
2001-06-19;2.4675
2001-06-20;2.4748
2001-06-21;2.4054
2001-06-22;2.3296
2001-06-25;2.2997
2001-06-26;2.3139
2001-06-27;2.3236
2001-06-28;2.2923
2001-06-29;2.3049
2001-07-02;2.3249
2001-07-03;2.3395
2001-07-04;2.3907
2001-07-05;2.4113
2001-07-06;2.4943
2001-07-09;2.4548
2001-07-10;2.4802
2001-07-11;2.5300
2001-07-12;2.5423
2001-07-13;2.5538
2001-07-16;2.5979
2001-07-17;2.5304
2001-07-18;2.4696
2001-07-19;2.5032
2001-07-20;2.4573
2001-07-23;2.4108
2001-07-24;2.4247
2001-07-25;2.4914
2001-07-26;2.4836
2001-07-27;2.4971
2001-07-30;2.4334
2001-07-31;2.4313
2001-08-01;2.4935
2001-08-02;2.4877
2001-08-03;2.4884
2001-08-06;2.4690
2001-08-07;2.4463
2001-08-08;2.4704
2001-08-09;2.4668
2001-08-10;2.4842
2001-08-13;2.4910
2001-08-14;2.5140
2001-08-15;2.5005
2001-08-16;2.4877
2001-08-17;2.5235
2001-08-20;2.5306
2001-08-21;2.5353
2001-08-22;2.5231
2001-08-23;2.5282
2001-08-24;2.5500
2001-08-27;2.5585
2001-08-28;2.5564
2001-08-29;2.5474
2001-08-30;2.5403
2001-08-31;2.5517
2001-09-03;2.5590
2001-09-04;2.5642
2001-09-05;2.5669
2001-09-06;2.5927
2001-09-10;2.6013
2001-09-11;2.6369
2001-09-12;2.6741
2001-09-13;2.6978
2001-09-14;2.6986
2001-09-17;2.6679
2001-09-18;2.6793
2001-09-19;2.7065
2001-09-20;2.7322
2001-09-21;2.8007
2001-09-24;2.7675
2001-09-25;2.7133
2001-09-26;2.7264
2001-09-27;2.7050
2001-09-28;2.6713
2001-10-01;2.6866
2001-10-02;2.7038
2001-10-03;2.7287
2001-10-04;2.7326
2001-10-05;2.7540
2001-10-08;2.7828
2001-10-09;2.7797
2001-10-10;2.7784
2001-10-11;2.7799
2001-10-15;2.7790
2001-10-16;2.7526
2001-10-17;2.7211
2001-10-18;2.7425
2001-10-19;2.7573
2001-10-22;2.7176
2001-10-23;2.7168
2001-10-24;2.7438
2001-10-25;2.7428
2001-10-26;2.7290
2001-10-29;2.7246
2001-10-30;2.7231
2001-10-31;2.7071
2001-11-01;2.6820
2001-11-05;2.6208
2001-11-06;2.6003
2001-11-07;2.6055
2001-11-08;2.5571
2001-11-09;2.5347
2001-11-12;2.5502
2001-11-13;2.5270
2001-11-14;2.5299
2001-11-16;2.5392
2001-11-19;2.5154
2001-11-20;2.5350
2001-11-21;2.5411
2001-11-22;2.5383
2001-11-23;2.5134
2001-11-26;2.4894
2001-11-27;2.4604
2001-11-28;2.4857
2001-11-29;2.5072
2001-11-30;2.5287
2001-12-03;2.4672
2001-12-04;2.4289
2001-12-05;2.4306
2001-12-06;2.4435
2001-12-07;2.4005
2001-12-10;2.3579
2001-12-11;2.3417
2001-12-12;2.3551
2001-12-13;2.3847
2001-12-14;2.3840
2001-12-17;2.3580
2001-12-18;2.3430
2001-12-19;2.2930
2001-12-20;2.3202
2001-12-21;2.3311
2001-12-24;2.3378
2001-12-26;2.3145
2001-12-27;2.3215
2001-12-28;2.3204
2001-12-31;2.3204
2002-01-02;2.3066
2002-01-03;2.2932
2002-01-04;2.3101
2002-01-07;2.3428
2002-01-08;2.3454
2002-01-09;2.3794
2002-01-10;2.3896
2002-01-11;2.4168
2002-01-14;2.4072
2002-01-15;2.3705
2002-01-16;2.3867
2002-01-17;2.3641
2002-01-18;2.3752
2002-01-21;2.3742
2002-01-22;2.3667
2002-01-23;2.3804
2002-01-24;2.3981
2002-01-25;2.4046
2002-01-28;2.4228
2002-01-29;2.4234
2002-01-30;2.4384
2002-01-31;2.4183
2002-02-01;2.4161
2002-02-04;2.4228
2002-02-05;2.4214
2002-02-06;2.4206
2002-02-07;2.4518
2002-02-08;2.4691
2002-02-13;2.4232
2002-02-14;2.4249
2002-02-15;2.4380
2002-02-18;2.4284
2002-02-19;2.4249
2002-02-20;2.4284
2002-02-21;2.4241
2002-02-22;2.4273
2002-02-25;2.4062
2002-02-26;2.3947
2002-02-27;2.3827
2002-02-28;2.3482
2002-03-01;2.3596
2002-03-04;2.3432
2002-03-05;2.3251
2002-03-06;2.3520
2002-03-07;2.3663
2002-03-08;2.3582
2002-03-11;2.3487
2002-03-12;2.3496
2002-03-13;2.3368
2002-03-14;2.3441
2002-03-15;2.3542
2002-03-18;2.3406
2002-03-19;2.3432
2002-03-20;2.3380
2002-03-21;2.3475
2002-03-22;2.3508
2002-03-25;2.3641
2002-03-26;2.3502
2002-03-27;2.3371
2002-03-28;2.3236
2002-04-01;2.3220
2002-04-02;2.3022
2002-04-03;2.2977
2002-04-04;2.3118
2002-04-05;2.2924
2002-04-08;2.2907
2002-04-09;2.2842
2002-04-10;2.2728
2002-04-11;2.2709
2002-04-12;2.2988
2002-04-15;2.3180
2002-04-16;2.3172
2002-04-17;2.3165
2002-04-18;2.3327
2002-04-19;2.3269
2002-04-22;2.3347
2002-04-23;2.3487
2002-04-24;2.3568
2002-04-25;2.3666
2002-04-26;2.3558
2002-04-29;2.3689
2002-04-30;2.3625
2002-05-02;2.3770
2002-05-03;2.4149
2002-05-06;2.4327
2002-05-07;2.4174
2002-05-08;2.4341
2002-05-09;2.4519
2002-05-10;2.4838
2002-05-13;2.4952
2002-05-14;2.5154
2002-05-15;2.5117
2002-05-16;2.4799
2002-05-17;2.4763
2002-05-20;2.4737
2002-05-21;2.4787
2002-05-22;2.5016
2002-05-23;2.5296
2002-05-24;2.5240
2002-05-27;2.5228
2002-05-28;2.5248
2002-05-29;2.5201
2002-05-31;2.5220
2002-06-03;2.5413
2002-06-04;2.5697
2002-06-05;2.6086
2002-06-06;2.6418
2002-06-07;2.6708
2002-06-10;2.6367
2002-06-11;2.6664
2002-06-12;2.7486
2002-06-13;2.6922
2002-06-14;2.7181
2002-06-17;2.6823
2002-06-18;2.6700
2002-06-19;2.7030
2002-06-20;2.7505
2002-06-21;2.7910
2002-06-24;2.8269
2002-06-25;2.7995
2002-06-26;2.8584
2002-06-27;2.8593
2002-06-28;2.8444
2002-07-01;2.8595
2002-07-02;2.9141
2002-07-03;2.8617
2002-07-04;2.8481
2002-07-05;2.8746
2002-07-08;2.8711
2002-07-09;2.8551
2002-07-10;2.8541
2002-07-11;2.8232
2002-07-12;2.8147
2002-07-15;2.8455
2002-07-16;2.8671
2002-07-17;2.8783
2002-07-18;2.8772
2002-07-19;2.8671
2002-07-22;2.8816
2002-07-23;2.9132
2002-07-24;2.9479
2002-07-25;2.9822
2002-07-26;3.0177
2002-07-29;3.1449
2002-07-30;3.2692
2002-07-31;3.4285
2002-08-01;3.3275
2002-08-02;3.0302
2002-08-05;3.0732
2002-08-06;3.2070
2002-08-07;3.0598
2002-08-08;2.8883
2002-08-09;2.9964
2002-08-12;3.0979
2002-08-13;3.2094
2002-08-14;3.1965
2002-08-15;3.1912
2002-08-16;3.1620
2002-08-19;3.1142
2002-08-20;3.0923
2002-08-21;3.0794
2002-08-22;3.1417
2002-08-23;3.1136
